Retailer,Product ID,Title,Brand,Count,Size,Color,Grade,Organic,Housing,Covered ZIPs,Covered Stores,Min Price,Avg Price,Max Price,Offer Rows,Priced Rows,URL
H-E-B,2102508,"Pete and Gerry's Organic Free Range Large Brown Eggs, 12 ct",Pete And Gerry'S,12,Large,Brown,Unknown,true,Free-Range,107,121,7.22,7.22,7.22,121,121,https://www.heb.com/product-detail/pete-and-gerry-s-organic-free-range-large-brown-eggs-12-ct/2102508
H-E-B,2156607,"Nellies Grade A Free Range Large Brown Eggs, 18 ct",Nellies,18,Large,Brown,A,false,Free-Range,95,105,9.95,9.95,9.95,105,105,https://www.heb.com/product-detail/nellies-grade-a-free-range-large-brown-eggs-18-ct/2156607
H-E-B,5597020,"Eggland's Best Grade A Cage Free Extra Large White Eggs, 12 ct",Eggland'S Best,12,Extra Large,White,A,false,Cage-Free,94,104,4.48,4.48,4.48,104,104,https://www.heb.com/product-detail/eggland-s-best-grade-a-cage-free-extra-large-white-eggs-12-ct/5597020
H-E-B,8916035,"Vital Farms Pasture Raised  Large Eggs, 18 ct",Vital Farms,18,Large,Unknown,Unknown,false,Pasture-Raised,88,100,11.7,11.7,11.7,100,100,https://www.heb.com/product-detail/vital-farms-pasture-raised-large-eggs-18-ct/8916035
H-E-B,3904506,"Gold Circle Farms Grade A Jumbo Eggs, 12 ct",Gold Circle Farms,12,Jumbo,Unknown,A,false,Conventional/Unspecified,78,89,2.04,2.04,2.04,89,89,https://www.heb.com/product-detail/gold-circle-farms-grade-a-jumbo-eggs-12-ct/3904506
H-E-B,16178512,"NestFresh Pasture Raised Humanely Hatched Brown Eggs, 12 ct",Nestfresh,12,Unknown,Brown,Unknown,false,Pasture-Raised,78,90,6.8,6.8,6.8,90,90,https://www.heb.com/product-detail/nestfresh-pasture-raised-humanely-hatched-brown-eggs-12-ct/16178512
H-E-B,16117035,"Fearless Eggs Poach'd Grade A Large Eggs, 6 ct",Fearless Eggs,6,Large,Unknown,A,false,Conventional/Unspecified,68,77,5.23,5.23,5.23,77,77,https://www.heb.com/product-detail/fearless-eggs-poach-d-grade-a-large-eggs-6-ct/16117035
H-E-B,3904505,"Gold Circle Farms Grade A Large Eggs, 18 ct",Gold Circle Farms,18,Large,Unknown,A,false,Conventional/Unspecified,66,75,2.7,2.7,2.7,75,75,https://www.heb.com/product-detail/gold-circle-farms-grade-a-large-eggs-18-ct/3904505
H-E-B,2138139,"Kenz Henz Pasture Raised Large Eggs, 12 ct",Kenz Henz,12,Large,Unknown,AA,false,Pasture-Raised,47,53,7.86,7.860000000000001,7.86,53,53,https://www.heb.com/product-detail/kenz-henz-grade-aa-pasture-raised-large-eggs-12-ct/2138139
H-E-B,1899681,"Horizon Organic Grade A Organic Cage Free Extra Large Brown Eggs, 12 ct",Horizon Organic,12,Extra Large,Brown,A,true,Cage-Free,38,40,6.49,6.49,6.49,40,40,https://www.heb.com/product-detail/horizon-organic-grade-a-organic-cage-free-extra-large-brown-eggs-12-ct/1899681
H-E-B,15396516,"Sun Ups Cage Free White Grade A Jumbo Eggs, 12 ct",Sun Ups,12,Jumbo,White,A,false,Cage-Free,31,46,2.77,2.77,2.77,46,46,https://www.heb.com/product-detail/sun-ups-cage-free-white-grade-a-jumbo-eggs-12-ct/15396516
H-E-B,1163458,"Sunups Grad A Medium White Eggs, 3 Dozen, 36 ct",Sunups,36,Medium,White,Unknown,false,Conventional/Unspecified,20,23,4.76,4.76,4.76,23,23,https://www.heb.com/product-detail/sunups-grad-a-medium-white-eggs-3-dozen-36-ct/1163458
H-E-B,5586122,"Eggland's Best Grade A Cage Free Large White Eggs, 18 ct",Eggland'S Best,18,Large,White,A,false,Cage-Free,1,1,6.1,6.1,6.1,1,1,https://www.heb.com/product-detail/eggland-s-best-grade-a-cage-free-large-white-eggs-18-ct/5586122
H-E-B,2102510,"Nellies Grade A Free Range Large Brown Eggs, 12 ct",Nellies,12,Large,Brown,A,false,Free-Range,1,1,5.03,5.03,5.03,1,1,https://www.heb.com/product-detail/nellies-grade-a-free-range-large-brown-eggs-12-ct/2102510
Kroger,0071514151464,Eggland's Best Cage Free Large Brown Eggs,Eggland'S Best,12,Large,Brown,Unknown,false,Cage-Free,38,38,5.79,5.79,5.79,38,38,https://www.kroger.com/p/eggland-s-best-cage-free-large-brown-eggs-12-count/0071514151464
Kroger,0001111006479,Simple Truth Organic™ Cage Free Grade A Large Brown Eggs,Simple Truth,,Large,Brown,A,true,Cage-Free,38,38,7.29,7.289999999999999,7.29,38,38,https://www.kroger.com/p/simple-truth-organic-cage-free-grade-a-large-brown-eggs/0001111006479
Kroger,0001111079772,Simple Truth Organic™ Cage Free Grade A Large Brown Eggs,Simple Truth,,Large,Brown,A,true,Cage-Free,38,38,4.99,4.99,4.99,38,38,https://www.kroger.com/p/simple-truth-organic-cage-free-grade-a-large-brown-eggs/0001111079772
Kroger,0001111015097,Simple Truth® Cage Free Grade A Large Brown Eggs,Simple Truth,,Large,Brown,A,false,Cage-Free,38,38,5.99,5.99,5.99,38,38,https://www.kroger.com/p/simple-truth-cage-free-grade-a-large-brown-eggs/0001111015097
Kroger,0001111079770,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,Simple Truth,,Large,Brown,A,false,Cage-Free,38,38,3.99,3.99,3.99,38,38,https://www.kroger.com/p/simple-truth-natural-cage-free-large-brown-eggs/0001111079770
Kroger,0001111089310,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,Simple Truth,,Large,Brown,A,false,Cage-Free,38,38,5.49,5.49,5.49,38,38,https://www.kroger.com/p/simple-truth-natural-cage-free-grade-a-large-brown-eggs/0001111089310
Kroger,0088742200000,Happy Egg Co.® Free Range Large Brown Eggs,Happy Egg Co.,,Large,Brown,Unknown,false,Free-Range,37,37,4.99,4.99,4.99,37,37,https://www.kroger.com/p/happy-egg-co-free-range-large-brown-eggs/0088742200000
Kroger,0086174500001,Vital Farms® Pasture-Raised Large Brown Eggs,Vital Farms,12,Large,Brown,Unknown,false,Pasture-Raised,37,37,7.49,7.49,7.49,37,37,https://www.kroger.com/p/vital-farms-pasture-raised-large-brown-eggs/0086174500001
Kroger,0081565200418,Nellie's Free Range Eggs Large,Nellie'S,12,Large,Unknown,Unknown,false,Free-Range,36,36,5.49,5.49,5.49,36,36,https://www.kroger.com/p/nellie-s-free-range-eggs-large/0081565200418
Kroger,0086231500024,Vital Farms® Pasture-Raised Eggs Large,Vital Farms,18,Large,Unknown,Unknown,false,Pasture-Raised,36,36,9.99,9.99,9.99,36,36,https://www.kroger.com/p/vital-farms-pasture-raised-eggs-large/0086231500024
Kroger,0085138700749,Vital Farms® Pasture-Raised XL Eggs,Vital Farms,,Extra Large,Unknown,Unknown,false,Pasture-Raised,36,36,8.99,8.99,8.99,36,36,https://www.kroger.com/p/vital-farms-xl-pasture-raised-eggs/0085138700749
Kroger,0088742200006,Happy Egg Co.® Free Range Large Brown Eggs,Happy Egg Co.,18,Large,Brown,A,false,Free-Range,34,34,7.49,7.49,7.49,34,34,https://www.kroger.com/p/happy-egg-co-free-range-large-brown-eggs/0088742200006
Kroger,0001111060980,Kroger® Medium Grade A White Eggs,Kroger,,Medium,White,A,false,Conventional/Unspecified,34,34,3.69,3.69,3.69,34,34,https://www.kroger.com/p/kroger-medium-grade-a-white-eggs/0001111060980
Kroger,0071514111357,Eggland's Best Classic Large White Eggs,Eggland'S Best,,Large,White,Unknown,false,Conventional/Unspecified,33,33,5.99,5.99,5.99,33,33,https://www.kroger.com/p/eggland-best-large-eggs/0071514111357
Kroger,0071514111657,Eggland's Best Classic Large White Eggs,Eggland'S Best,,Large,White,Unknown,false,Conventional/Unspecified,33,33,7.19,7.19,7.19,33,33,https://www.kroger.com/p/eggland-s-best-classic-large-white-eggs/0071514111657
Kroger,0071514150349,Eggland's Best large Egg,Eggland'S Best,12,Large,White,Unknown,false,Conventional/Unspecified,33,33,4.29,4.29,4.29,33,33,https://www.kroger.com/p/eggland-s-best-classic-large-white-eggs-12-count/0071514150349
Kroger,0001111060904,Kroger® Grade A Extra Large White Eggs,Kroger,,Extra Large,White,A,false,Conventional/Unspecified,33,33,1.79,1.79,1.79,33,33,https://www.kroger.com/p/kroger-extra-large-white-eggs/0001111060904
Kroger,0001111060903,Kroger® Grade A Large White Eggs,Kroger,,Large,White,A,false,Conventional/Unspecified,33,33,1.59,1.59,1.59,33,33,https://www.kroger.com/p/kroger-grade-a-large-eggs/0001111060903
Kroger,0001111060914,Kroger® Grade A Large White Eggs,Kroger,,Large,White,A,false,Conventional/Unspecified,33,33,7.89,7.890000000000001,7.89,33,33,https://www.kroger.com/p/kroger-grade-a-large-white-eggs/0001111060914
Kroger,0001111060933,Kroger® Grade A Large White Eggs,Kroger,,Large,White,A,false,Conventional/Unspecified,33,33,2.38,2.38,2.38,33,33,https://www.kroger.com/p/kroger-grade-a-large-white-eggs/0001111060933
Kroger,0081565200214,Pete & Gerry's Organic Free Range Large Eggs,Pete And Gerrys,,Large,Unknown,Unknown,true,Free-Range,33,33,6.69,6.69,6.69,33,33,https://www.kroger.com/p/pete-gerry-s-organic-free-range-large-eggs/0081565200214
Kroger,0001111087023,Simple Truth™ Natural Cage Free Grade A Medium Brown Eggs,Simple Truth,,Medium,Brown,A,false,Cage-Free,33,33,3.69,3.69,3.69,33,33,https://www.kroger.com/p/simple-truth-natural-cage-free-medium-brown-eggs/0001111087023
Kroger,0001111060905,Kroger® Grade A Jumbo White Eggs,Kroger,,Jumbo,White,A,false,Conventional/Unspecified,32,32,1.99,1.99,1.99,32,32,https://www.kroger.com/p/kroger-grade-a-jumbo-white-eggs/0001111060905
Kroger,0086174500002,Vital Farms® Pasture-Raised Large Brown Grade-A Organic Eggs,Vital Farms,,Large,Brown,A,true,Pasture-Raised,32,32,9.49,9.49,9.49,32,32,https://www.kroger.com/p/vital-farms-pasture-raised-large-brown-organic-eggs/0086174500002
Kroger,0071514171682,Eggland's Best 100% USDA Organic Certified Large Brown Eggs,Eggland'S Best,12,Large,Brown,Unknown,true,Conventional/Unspecified,29,29,5.99,5.99,5.99,29,29,https://www.kroger.com/p/eggland-s-best-100-usda-organic-certified-large-brown-eggs-12-count/0071514171682
Kroger,0001111060906,Kroger® Grade A Large White Eggs,Kroger,,Large,White,A,false,Conventional/Unspecified,26,26,0.99,0.99,0.99,26,26,https://www.kroger.com/p/kroger-grade-a-large-white-eggs/0001111060906
Kroger,0071514172928,Eggland's Best XL Eggs,Eggland'S Best,12,Extra Large,White,Unknown,false,Conventional/Unspecified,12,12,4.79,4.79,4.79,12,12,https://www.kroger.com/p/eggland-s-best-classic-extra-large-white-eggs-12-count/0071514172928
Kroger,0085138700741,Vital Farms® Pasture-Raised Organic Large Eggs,Vital Farms,,Large,Unknown,Unknown,true,Pasture-Raised,11,11,13.99,13.990000000000002,13.99,11,11,https://www.kroger.com/p/vital-farms-pasture-raised-organic-large-eggs/0085138700741
Kroger,0081565200215,Pete and Gerry's® Pasture Raised Large Eggs,Pete And Gerrys,,Large,Unknown,Unknown,false,Pasture-Raised,9,9,5.99,5.99,5.99,9,9,https://www.kroger.com/p/pete-and-gerry-s-pasture-raised-large-eggs/0081565200215
Kroger,0088742200009,Happy Egg Co.® Organic Free Range Large Brown Eggs,Happy Egg Co.,,Large,Brown,Unknown,true,Free-Range,5,5,8.99,8.99,8.99,5,5,https://www.kroger.com/p/happy-egg-co-organic-free-range-large-brown-eggs/0088742200009
Kroger,0001111013736,Kroger® Cage Free Grade A Extra Large Eggs,Kroger,,Extra Large,Unknown,A,false,Cage-Free,5,5,1.89,1.89,1.89,5,5,https://www.kroger.com/p/kroger-cage-free-grade-a-extra-large-eggs/0001111013736
Kroger,0001111013738,Kroger® Cage Free Grade A Large Eggs,Kroger,,Large,Unknown,A,false,Cage-Free,5,5,2.49,2.49,2.49,5,5,https://www.kroger.com/p/kroger-cage-free-grade-a-large-eggs/0001111013738
Kroger,0001111013737,Kroger® Cage Free Grade A Large White Eggs,Kroger,,Large,White,A,false,Cage-Free,5,5,1.69,1.69,1.69,5,5,https://www.kroger.com/p/kroger-cage-free-grade-a-large-eggs/0001111013737
Kroger,0001111013741,Kroger® Cage Free Grade A Large White Eggs,Kroger,,Large,White,A,false,Cage-Free,5,5,8.29,8.29,8.29,5,5,https://www.kroger.com/p/kroger-cage-free-grade-a-large-white-eggs/0001111013741
Kroger,0001111013740,Kroger® Cage Free Grade A Medium White Eggs,Kroger,,Medium,White,A,false,Cage-Free,5,5,3.89,3.8899999999999997,3.89,5,5,https://www.kroger.com/p/kroger-cage-free-grade-a-medium-white-eggs/0001111013740
Kroger,0071514151472,Eggland's Best Cage Free Extra Large White Eggs,Eggland'S Best,12,Extra Large,White,Unknown,false,Cage-Free,1,1,4.79,4.79,4.79,1,1,https://www.kroger.com/p/eggland-s-best-cage-free-extra-large-white-eggs-12-count/0071514151472
Kroger,0071514151453,Eggland's Best Cage Free Large White Eggs,Eggland'S Best,24,Large,White,Unknown,false,Cage-Free,1,1,6.49,6.49,6.49,1,1,https://www.kroger.com/p/eggland-s-best-cage-free-large-white-eggs/0071514151453
Kroger,0071514151471,Eggland's Best Cage Free Large White Eggs,Eggland'S Best,12,Large,White,Unknown,false,Cage-Free,1,1,4.69,4.69,4.69,1,1,https://www.kroger.com/p/eggland-s-best-cage-free-large-white-eggs-12-count/0071514151471
Kroger,0071514151474,Eggland's Best Cage Free Large White Eggs,Eggland'S Best,,Large,White,Unknown,false,Cage-Free,1,1,6.79,6.79,6.79,1,1,https://www.kroger.com/p/eggland-s-best-cage-free-large-white-eggs/0071514151474
Kroger,0001111012747,Kroger® Cage Free Grade A Jumbo White Eggs,Kroger,,Jumbo,White,A,false,Cage-Free,1,1,2.09,2.09,2.09,1,1,https://www.kroger.com/p/kroger-grade-a-jumbo-eggs/0001111012747
Kroger,0001111013739,Kroger® Cage Free Grade A Large Eggs,Kroger,,Large,Unknown,A,false,Cage-Free,1,1,1.29,1.29,1.29,1,1,https://www.kroger.com/p/kroger-cage-free-grade-a-large-eggs/0001111013739
Kroger,0001111016520,Simple Truth Organic® Pasture Raised Large Brown Eggs,Simple Truth,,Large,Brown,Unknown,true,Pasture-Raised,1,1,6.49,6.49,6.49,1,1,https://www.kroger.com/p/simple-truth-organic-pasture-raised-large-brown-eggs/0001111016520
Kroger,0001111078929,Simple Truth™ Pasture Raised Large Brown Eggs,Simple Truth,,Large,Brown,Unknown,false,Pasture-Raised,1,1,,,,1,0,https://www.kroger.com/p/simple-truth-pasture-raised-large-brown-eggs/0001111078929
Meijer,71514151495,"Eggland's Best Free Range Large Brown Eggs, 12 count",Eggland's Best,12,Large,Brown,Unknown,false,Free-Range,271,275,4.99,4.99,4.99,275,275,https://www.meijer.com/shopping/product/-/71514151495.html
Meijer,71373381494,"Meijer Cage Free Grade A Large Eggs, Dozen",Meijer,12,Large,Unknown,A,false,Cage-Free,271,275,1.49,1.49,1.49,275,275,https://www.meijer.com/shopping/product/-/71373381494.html
Meijer,71928366098,"True Goodness Cage Free Extra Large Eggs, 12 ct, organic",True Goodness,12,Extra Large,Unknown,Unknown,true,Cage-Free,271,275,5.99,5.99,5.99,275,275,https://www.meijer.com/shopping/product/-/71928366098.html
Meijer,86174500001,Vital Farms Pasture Raised Dozen Eggs,Vital Farms,12,Large,Brown,Unknown,false,Pasture-Raised,271,275,6.69,6.69,6.69,275,275,https://www.meijer.com/shopping/product/-/86174500001.html
Meijer,71514151464,"Eggland's Best Cage Free Large Brown Eggs, 12 Count",Eggland's Best,12,Large,Brown,Unknown,false,Cage-Free,270,274,6.29,6.29,6.29,274,274,https://www.meijer.com/shopping/product/-/71514151464.html
Meijer,70882077940,"Meijer Cage Free Extra Large Brown Eggs, Dozen",Meijer,12,Extra Large,Brown,Unknown,false,Cage-Free,270,274,4.89,4.89,4.89,274,274,https://www.meijer.com/shopping/product/-/70882077940.html
Meijer,71373381508,"Meijer Cage Free Grade A Large Eggs, 18 Count",Meijer,18,Large,Unknown,A,false,Cage-Free,270,274,2.19,2.19,2.19,274,274,https://www.meijer.com/shopping/product/-/71373381508.html
Meijer,88742200006,"Happy Egg Large Brown Grade A Eggs, Free Range Eggs, 18 count",Happy Egg,18,Large,Brown,A,false,Free-Range,269,273,9.99,9.99,9.99,273,273,https://www.meijer.com/shopping/product/-/88742200006.html
Meijer,71373381499,"Meijer Cage Free Grade A Extra Large Eggs, Dozen",Meijer,12,Extra Large,Unknown,A,false,Cage-Free,269,273,1.69,1.69,1.69,273,273,https://www.meijer.com/shopping/product/-/71373381499.html
Meijer,71373381504,"Meijer Cage Free Grade A Large Eggs, 24 Count",Meijer,24,Large,Unknown,A,false,Cage-Free,269,273,2.79,2.79,2.79,273,273,https://www.meijer.com/shopping/product/-/71373381504.html
Meijer,76023614084,True Goodness Organic Pasture Raised Eggs Dozen,True Goodness,12,Unknown,Unknown,Unknown,true,Pasture-Raised,253,257,8.29,8.29,8.29,257,257,https://www.meijer.com/shopping/product/-/76023614084.html
Meijer,81565200418,"Nellie's Free Range Large Eggs, 12 Count",Nellie's,12,Large,Unknown,Unknown,false,Free-Range,250,254,6.29,6.29,6.29,254,254,https://www.meijer.com/shopping/product/-/81565200418.html
Meijer,86231500024,VITAL FARMS PASTURE RAISED EGGS LARGE 18 COUNT,Vital Farms,18,Large,Unknown,Unknown,false,Pasture-Raised,182,186,11.49,11.489999999999998,11.49,186,186,https://www.meijer.com/shopping/product/-/86231500024.html
Meijer,71373348819,"Penny Smart Grade A Large Eggs, Dozen",Unknown,12,Large,Unknown,A,false,Conventional/Unspecified,150,150,1.39,1.39,1.39,150,150,https://www.meijer.com/shopping/product/-/71373348819.html
Meijer,71514151471,"Eggland's Best Cage Free Large White Eggs, 12 count",Eggland's Best,12,Large,White,Unknown,false,Cage-Free,121,125,4.69,4.69,4.69,125,125,https://www.meijer.com/shopping/product/-/71514151471.html
Meijer,71514151453,"Eggland's Best Cage Free Large White Eggs, 24 count",Eggland's Best,24,Large,White,Unknown,false,Cage-Free,118,122,7.99,7.99,7.99,122,122,https://www.meijer.com/shopping/product/-/71514151453.html
Meijer,3352400029,"Love Your Eggs Cage-Free Large Eggs, 12 Count",Unknown,12,Large,Unknown,Unknown,false,Cage-Free,2,2,2.99,2.99,2.99,2,2,https://www.meijer.com/shopping/product/-/3352400029.html
Meijer,19764497884,Dennis Farms Fresh Large Eggs,Unknown,,Large,Unknown,Unknown,false,Conventional/Unspecified,1,1,4.99,4.99,4.99,1,1,https://www.meijer.com/shopping/product/-/19764497884.html
Safeway,960100459,Vital Farms Eggs Large - 12 Count,Vital Farms,12,Large,Unknown,Unknown,false,Conventional/Unspecified,743,846,7.99,7.99,7.99,846,846,https://www.safeway.com/shop/product-details.960100459.html
Safeway,138350144,Eggland's Best Cage Free Large Brown Eggs - 12 Count,Eggland's Best,12,Large,Brown,Unknown,false,Cage-Free,742,846,5.49,5.49,5.49,846,846,https://www.safeway.com/shop/product-details.138350144.html
Safeway,960559633,Vital Farms Pasture-Raised Eggs - Large - 18 Count,Vital Farms,18,Large,Unknown,Unknown,false,Pasture-Raised,742,845,10.99,10.989999999999998,10.99,845,845,https://www.safeway.com/shop/product-details.960559633.html
Safeway,960096423,O Organics Organic Eggs Large Brown - 18 Count,O Organics,18,Large,Brown,Unknown,true,Conventional/Unspecified,718,808,,,,808,0,https://www.safeway.com/shop/product-details.960096423.html
Safeway,960454622,Vital Farms Organic Eggs Pasture Raised Large Grade A Tray - 12 Count,Vital Farms,12,Large,Unknown,A,true,Pasture-Raised,707,807,,,,807,0,https://www.safeway.com/shop/product-details.960454622.html
Safeway,138350308,O Organics Organic Eggs Large Brown - 12 Count,O Organics,12,Large,Brown,Unknown,true,Conventional/Unspecified,671,766,5.99,5.99,5.99,766,766,https://www.safeway.com/shop/product-details.138350308.html
Safeway,960453266,Open Nature Eggs Brown Free Range Large - 12 Count,Open Nature,12,Large,Brown,Unknown,false,Free-Range,649,742,3.49,3.4900000000000007,3.49,742,742,https://www.safeway.com/shop/product-details.960453266.html
Safeway,960100476,Happy Egg Co. Eggs Free Range Large - 12 Count,Happy Egg,12,Large,Unknown,Unknown,false,Free-Range,641,737,6.49,6.49,6.49,737,737,https://www.safeway.com/shop/product-details.960100476.html
Safeway,970115360,Eggland's Best Cage Free Large White Eggs - 12 Count,Eggland's Best,12,Large,White,Unknown,false,Cage-Free,639,735,5.49,5.49,5.49,735,735,https://www.safeway.com/shop/product-details.970115360.html
Safeway,970064495,O Organics Eggs Brown Pasture Raised Large Grade A - Dozen,O Organics,12,Large,Brown,A,true,Pasture-Raised,635,726,,,,726,0,https://www.safeway.com/shop/product-details.970064495.html
Safeway,960304348,Lucerne Farms Eggs Cage Free Large - 18 Count,Lucerne,18,Large,Unknown,Unknown,false,Cage-Free,630,725,4.29,4.29,4.29,725,725,https://www.safeway.com/shop/product-details.960304348.html
Safeway,960273951,Lucerne Farms Eggs Large Cage Free - 12 Count,Lucerne,12,Large,Unknown,Unknown,false,Cage-Free,630,725,2.99,2.99,2.99,725,725,https://www.safeway.com/shop/product-details.960273951.html
Safeway,960304347,Lucerne Farms Eggs Cage Free Extra Large - 12 Count,Lucerne,12,Extra Large,Unknown,Unknown,false,Cage-Free,629,724,,,,724,0,https://www.safeway.com/shop/product-details.960304347.html
Safeway,960455228,Open Nature Eggs Brown Free Range Large - 18 Count,Open Nature,18,Large,Brown,Unknown,false,Free-Range,627,722,4.99,4.99,4.99,722,722,https://www.safeway.com/shop/product-details.960455228.html
Safeway,960225640,Happy Eggs Free Range Organic - 12 Count,Happy Egg,12,Unknown,Unknown,Unknown,true,Free-Range,598,686,7.49,7.49,7.49,686,686,https://www.safeway.com/shop/product-details.960225640.html
Safeway,960482648,Happy Egg Eggs Heritage Breed Blue And Brown Large - 12 Count,Happy Egg,12,Large,Brown,Unknown,false,Conventional/Unspecified,584,673,7.99,7.99,7.99,673,673,https://www.safeway.com/shop/product-details.960482648.html
Safeway,960077058,Eggland's Best 100% USDA Organic Certified Large Brown Eggs - 12 Count,Eggland's Best,12,Large,Brown,Unknown,true,Conventional/Unspecified,546,615,6.99,6.99,6.99,615,615,https://www.safeway.com/shop/product-details.960077058.html
Safeway,970115353,Eggland's Best Cage Free Large White Eggs - 18 Count,Eggland's Best,18,Large,White,Unknown,false,Cage-Free,543,628,7.49,7.49,7.49,628,628,https://www.safeway.com/shop/product-details.970115353.html
Safeway,960309878,Lucerne Farms Eggs Cage Free Jumbo - 12 Count,Lucerne,12,Jumbo,Unknown,Unknown,false,Cage-Free,534,619,1.79,1.79,1.79,619,619,https://www.safeway.com/shop/product-details.960309878.html
Safeway,970116262,Lucerne Cage Free Grade A Large Eggs - 60 Count,Lucerne,60,Large,Unknown,A,false,Cage-Free,493,550,6.99,6.99,6.99,550,550,https://www.safeway.com/shop/product-details.970116262.html
Safeway,971101534,Happy Egg Free Range - 18 CT,Happy Egg,18,Unknown,Unknown,Unknown,false,Free-Range,420,477,8.49,8.49,8.49,477,477,https://www.safeway.com/shop/product-details.971101534.html
Safeway,970544540,Eggland's Best Cage Free Large White Eggs - 24 CT,Eggland's Best,24,Large,White,Unknown,false,Cage-Free,417,473,8.99,8.99,8.99,473,473,https://www.safeway.com/shop/product-details.970544540.html
Safeway,960307212,Nellies Eggs Free Range Large Brown - 18 Count,Nellie's,18,Large,Brown,Unknown,false,Free-Range,412,468,,,,468,0,https://www.safeway.com/shop/product-details.960307212.html
Safeway,960106661,Pete & Gerrys Organic Eggs Free Range Large - 12 Count,Pete & Gerry's,12,Large,Unknown,Unknown,true,Free-Range,412,468,5.99,5.99,5.99,468,468,https://www.safeway.com/shop/product-details.960106661.html
Safeway,970115431,Eggland's Best Cage Free Extra Large White Eggs - 12 Count,Eggland's Best,12,Extra Large,White,Unknown,false,Cage-Free,387,437,5.99,5.99,5.99,437,437,https://www.safeway.com/shop/product-details.970115431.html
Safeway,970745627,Open Nature Eggs Heirloom Free Range Grade A - 12 Ct,Open Nature,12,Unknown,Unknown,A,false,Free-Range,342,388,,,,388,0,https://www.safeway.com/shop/product-details.970745627.html
Safeway,960494107,Eggland's Best Cage Free Large Brown Eggs - 18 Count,Eggland's Best,18,Large,Brown,Unknown,false,Cage-Free,338,388,7.99,7.989999999999999,7.99,388,388,https://www.safeway.com/shop/product-details.960494107.html
